date,price,short_mavg,long_mavg,macd,signal_line,rsi,bollinger_upper,bollinger_lower,buy_signal,sell_signal,positions,portfolio_value,open,high,low
2020-02-13,84.13953399166225,86.20838214830802,89.61056764303756,-3.4021854947295367,-3.384320620103914,37.255097944282475,93.94391979313112,81.93499680083532,False,True,0.0,10155.655009323693,84.25199895916448,84.42848490307858,83.86434187335117
2020-02-14,81.65149096634345,85.50732196646732,89.02100640772687,-3.5136844412595565,-3.410193384335043,34.617596759769754,93.78216709303962,81.0887519422663,False,True,0.0,10155.655009323693,83.93564950327352,84.25090258995051,81.28849786309588
2020-02-15,80.47596390876514,84.73326688066697,88.38804029669268,-3.654773416025705,-3.4591093906731754,20.50673482448238,93.5582561107061,80.16676247652556,False,True,0.0,10155.655009323693,81.62097205324196,81.64995062625412,80.24306375133388
2020-02-16,79.73455692663039,83.96423458004597,87.74704152853991,-3.782806948493942,-3.523848902237329,19.719566642653476,93.61221819221291,79.1043923650447,False,True,0.0,10155.655009323693,80.7723347573035,80.80471639199484,79.48243971638254
2020-02-17,81.42034037312756,83.57286624052006,87.27839699850936,-3.705530757989308,-3.560185273387725,29.121465927462495,93.20437489962661,78.60491660427375,False,True,0.0,10155.655009323693,79.9156891778829,81.56476836980706,79.8531644548843
2020-02-18,81.97989073502949,83.3277930858292,86.88591505306641,-3.558121967237213,-3.559772612157623,25.45563964648231,92.8385728189187,78.22806249951445,False,True,0.0,10155.655009323693,81.61795284879635,82.36590358973392,81.42455044980895
2020-02-19,79.08921394906736,82.67570398786583,86.30838163795536,-3.6326776500895335,-3.5743536197440053,24.506419213166765,92.70736571889515,77.37970434229783,False,True,0.0,10155.655009323693,81.91881025201971,82.19265363095263,78.80591752676662
2020-02-20,79.60184487692592,82.20280258618277,85.81160113713838,-3.608798550955612,-3.581242605986327,25.096699570800553,92.54747321525323,76.71825990531161,False,True,0.0,10155.655009323693,78.96736514570217,79.87196177999432,78.86038699074463
2020-02-21,78.98877967791486,81.70833752337232,85.30620695497369,-3.5978694316013673,-3.5845679711093354,29.740093974463903,91.71604353857245,76.34172971009363,False,True,0.0,10155.655009323693,79.49918935308555,79.643051082497,78.90890062339291
2020-02-22,77.91939482308885,81.12542326179026,84.75903568594518,-3.6336124241549186,-3.5943768617184526,32.228314094864004,90.77385099457311,75.97148223745106,False,True,0.0,10155.655009323693,79.37396811741465,79.60957418098437,77.7971288482083
2020-02-23,78.87262374817111,80.77883872123347,84.32300517203599,-3.5441664508025212,-3.5843347795352667,35.07465126414985,90.0009276680853,75.71988447375324,False,True,0.0,10155.655009323693,77.56105068819045,78.87661911350082,77.46739547594554
2020-02-24,80.49897649661844,80.73578299436961,84.03974378867173,-3.303960794302114,-3.5282599824886365,36.7525289987287,88.56357699626037,76.14874248729924,False,True,0.0,10155.655009323693,79.16211111914505,80.755001900066,79.07704642887514
2020-02-25,81.9983184250285,80.93001921447099,83.88852709506853,-2.958507880597537,-3.414309562110417,41.38301409425961,87.56123705322574,76.51370153062408,False,True,0.0,10155.655009323693,80.56230939527376,82.37275839473239,80.39117457002385
2020-02-26,80.62202991108703,80.8826362447196,83.64656434069953,-2.763928095979921,-3.2842332688843183,38.62420723854788,86.18986056312045,77.07315282916227,False,True,0.0,10155.655009323693,81.94798410099172,82.19897990521477,80.25607099198325
2020-02-27,80.12344332279191,80.7658373336538,83.38559241344711,-2.6197550797933076,-3.1513376310661165,38.64861281748017,85.64097104538371,77.10806577400373,False,True,0.0,10155.655009323693,80.80363720944393,81.15662733032822,79.92030649845819
2020-02-28,80.65428265821146,80.74867507589344,83.18327317231855,-2.4345980964251055,-3.0079897241379143,46.83077090448099,85.46432379698672,77.05031119254107,False,True,0.0,10155.655009323693,80.11276201963001,80.94624029547391,80.03748791589553
2020-02-29,82.2279205067868,80.97625129603088,83.1125063082051,-2.1362550121742174,-2.833642781745175,55.430478877028456,85.32367550829602,77.08124314002691,False,True,0.0,10155.655009323693,80.95546449216529,82.27748684618913,80.92430810592796
2020-03-01,81.43989048401794,81.04758040187505,82.98860883974679,-1.9410284378717364,-2.6551199129704877,55.270728987027326,84.85807541113276,77.23525831420967,False,True,0.0,10155.655009323693,82.5574093169952,82.92993035239057,81.1564160829189
2020-03-02,81.13748954948042,81.06141257842972,82.85148889231965,-1.7900763138899265,-2.482111193154376,49.04403630750541,84.22959256643682,77.49293579891233,False,True,0.0,10155.655009323693,81.37614009259178,81.40317481052472,80.98219289573537
2020-03-03,79.34218470164764,80.7969159820017,82.59154043375136,-1.7946244517496552,-2.344613844873432,41.772476704033174,83.51379881928257,77.67801818395706,False,True,0.0,10155.655009323693,80.95641322678468,81.17255368357087,79.01615538786011
2020-03-04,77.44399176346478,80.28108148684218,82.21024053224865,-1.9291590454064647,-2.261522884980039,44.529524051336765,82.99792481845392,77.52433796196598,True,True,2.0,10155.655009323693,79.41545746993276,79.47189689348036,77.18861603079212
2020-03-05,78.70249662540675,80.03822227739057,81.95040765026036,-1.9121853728697857,-2.1916553825579883,47.15092453819043,82.85283620945962,77.3745271368666,False,True,-2.0,10155.655009323693,77.76334239887971,78.70710332286447,77.45375041612657
2020-03-06,80.83728615084348,80.1611551809987,81.86795420585912,-1.7067990248604161,-2.094684111018474,55.340996467876366,82.88568939336626,77.37780617716781,False,True,0.0,10155.655009323693,78.4747805444729,81.00786667210046,78.3680760156564
2020-03-07,80.72086409476455,80.24726424465499,81.78298456800026,-1.5357203233452736,-1.9828913534838342,58.56617781737958,82.94037582183459,77.42175046551289,False,True,0.0,10155.655009323693,80.93668899986861,81.05608708985714,80.44142504234067
2020-03-08,82.34098494807189,80.56937512210375,81.82431792948705,-1.2549428073833013,-1.8373016442637278,60.18978585420016,83.10176351778404,77.35242722705789,False,True,0.0,10155.655009323693,80.82706064122821,82.54107374479462,80.72034387097881
2020-03-09,82.93653427797445,80.93355345377616,81.9067043256713,-0.9731508718951432,-1.664471489790011,57.62308081081955,83.30028232649036,77.24957277264608,False,True,0.0,10155.655009323693,82.53293250677086,83.17588906893145,82.14541212960233
2020-03-10,81.86645434515032,81.07707666783372,81.90372284563271,-0.8266461777989917,-1.4969064273918073,49.57623812866844,83.46483088729467,77.36274825145004,False,True,0.0,10155.655009323693,82.63096928485888,82.64904029456143,81.60596581482241
2020-03-11,82.45817788192818,81.28955377769441,81.94479358906202,-0.6552398113676077,-1.3285731041869673,56.21404249249128,83.71319964707348,77.40001279217145,False,True,0.0,10155.655009323693,82.04314259132721,82.50889101987507,81.91002275185544
2020-03-12,84.9946517376594,81.85956884845825,82.17070900747665,-0.3111401590183931,-1.1250865151532523,64.48723580687731,84.49193497946459,77.22186466575482,False,True,0.0,10155.655009323693,82.79545864541359,85.23205981732036,82.68388685416924
2020-03-13,84.9337513033136,82.33251999535906,82.37537880716826,-0.042858811809196595,-0.9086409744844413,63.09336172497746,84.99945806470114,77.41577722854075,False,True,0.0,10155.655009323693,84.72239951158676,85.07948375646252,84.64152071949765
2020-03-14,87.59157240613787,83.14160498163272,82.76176351820305,0.3798414634296705,-0.650944486901619,65.38951905661752,86.22723021660943,77.05989994242913,False,True,0.0,10155.655009323693,84.7108370036255,87.91091966779449,84.41661891840106
2020-03-15,83.00222054672784,83.1201612224166,82.77957514994563,0.3405860724709697,-0.45263837502710125,53.6799435830295,86.35750040181644,77.17995416223305,False,True,0.0,10155.655009323693,88.00447478125433,88.29149770094699,82.9114511389925
2020-03-16,84.36661520544905,83.31192337365235,82.8971336725755,0.41478970107684177,-0.27915275980631266,57.24356053893884,86.62080326396907,77.15348097812247,False,True,0.0,10155.655009323693,82.73742433342088,84.72331909499114,82.49115503882031
2020-03-17,84.51349253566528,83.49678016780818,83.01686395873031,0.4799162090778708,-0.12733896602947598,62.526663333233536,86.91527960463118,77.24815089991817,False,True,0.0,10155.655009323693,84.66559791351763,84.95874950962148,84.40166638380163
2020-03-18,84.00808942603115,83.57544313061172,83.09028806741927,0.48515506319245105,-0.004840160185090564,67.0510105199285,87.09034374070352,77.46155137416976,False,True,0.0,10155.655009323693,84.50696628245089,84.68862713775482,83.73003569447366
2020-03-19,84.16226237645108,83.665723014587,83.169693571792,0.49602944279500605,0.09533376041092877,65.04558398625583,87.27258335476375,77.63010973193352,False,True,0.0,10155.655009323693,83.79574308097455,84.44545434367386,83.45430068037824
2020-03-20,80.81669644681271,83.22741123492942,82.9953974884602,0.2320137464692209,0.1226697576225872,49.94680998135306,87.25678726033797,77.50478342036186,False,True,0.0,10155.655009323693,84.47429388112047,84.59060703233737,80.50230929729682
2020-03-21,80.46163332126747,82.8019069405199,82.80771125385334,-0.005804313333442224,0.09697494343138133,49.338477556753624,87.26688460133698,77.3968603630878,False,True,0.0,10155.655009323693,80.77249396077586,80.89620248692671,80.15553661726072
2020-03-22,81.03631053693532,82.5302767245838,82.67649638593349,-0.14621966134969,0.048336022475167065,46.48298849843221,87.26718545941185,77.38644160375844,False,True,0.0,10155.655009323693,80.4735556062543,81.3559927690772,80.39802215898922
2020-03-23,83.43157215194253,82.66893755956207,82.73242792415638,-0.06349036459431545,0.025970745061270565,51.216442773102905,87.28657653277375,77.77598927542601,False,True,0.0,10155.655009323693,80.92223845302973,83.61779956240599,80.88647691425204
2020-03-24,82.56677016974052,82.65321949958951,82.72015697938484,-0.06693747979532816,0.00738910008995082,51.73840441170678,86.89696062213147,78.67788302669584,False,True,0.0,10155.655009323693,83.5091225086233,83.84248271694743,82.27822043332989
2020-03-25,81.23167605986478,82.43452050886263,82.60989913349447,-0.17537862463183274,-0.02916444485440589,47.06379851155429,86.63107730451698,79.19668428775616,False,True,0.0,10155.655009323693,82.28895269894176,82.62733407796846,81.0820687521223
2020-03-26,80.41650474736048,82.12405654555461,82.44742547526232,-0.323368929707712,-0.08800534182506713,38.05569298220169,86.66389912054201,79.12178433138284,False,True,0.0,10155.655009323693,81.14319976654836,81.49112652693395,80.24266588552013
2020-03-27,81.88877352223913,82.08785915735223,82.40604384911246,-0.3181846917602371,-0.13404121181210113,42.60062969284069,86.61533373719075,79.28714065748156,False,True,0.0,10155.655009323693,80.79398972983593,82.26408419839066,80.78140643241971
2020-03-28,82.42719402552126,82.14006452168591,82.40761052884645,-0.2675460071605329,-0.1607421708817875,36.00934215146665,86.61682319084665,79.29427211157059,False,True,0.0,10155.655009323693,81.69071195671775,82.60481853748816,81.58468703197536
2020-03-29,81.55386108346316,82.04987937734396,82.34436982918842,-0.2944904518444673,-0.18749182707432346,45.0871445439794,86.60102901606865,79.17179896689746,False,True,0.0,10155.655009323693,82.55638766011185,82.68801012343818,81.54012887964632
2020-03-30,82.391039902239,82.1023656119432,82.34782687163661,-0.24546125969341404,-0.1990857135981416,43.05025317090718,86.60427109504992,79.22101544362506,False,True,0.0,10155.655009323693,81.41129683128088,82.63087970304734,81.05341856176548
2020-03-31,82.55100630707794,82.17138725734854,82.36287720018782,-0.1914899428392829,-0.19756655944636986,43.102650165024045,86.60673944036267,79.22782994082729,False,True,0.0,10155.655009323693,82.61635725434535,82.76968182203377,82.45054310142046
2020-04-01,84.15025868153393,82.47582901491552,82.49527582843568,-0.019446813520161754,-0.16194261026112824,50.46399196850684,86.48284854447218,79.26728153110523,False,True,0.0,10155.655009323693,82.24628879945645,84.40316141464906,82.01709423041959
2020-04-02,82.96869969237493,82.5516552729862,82.53034426280155,0.02131101018464676,-0.12529188617197326,46.34942849479712,86.25316840215422,79.30045651232933,False,True,0.0,10155.655009323693,84.54561430630781,84.84388525732315,82.95252937462419
2020-04-03,82.42498564754234,82.53216763830252,82.5225399209305,0.009627717372026723,-0.09830796546317326,55.936503149214495,85.15471561511004,79.88225062351395,False,True,0.0,10155.655009323693,82.93035947573905,83.21580785398133,82.150161214255
2020-04-04,81.77859546965828,82.4162334585111,82.46743292453996,-0.05119946602886216,-0.08888626557631105,54.75881207069242,85.10304312406134,79.81156060685569,False,True,0.0,10155.655009323693,82.2074252798389,82.36138042220418,81.64651185648798
2020-04-05,79.3849115315164,81.94987623897345,82.23909800653821,-0.2892217675647686,-0.12895336597400256,44.72601915989912,85.02930209044263,79.38713127308114,False,True,0.0,10155.655009323693,81.42980709999236,81.49774407017733,79.02850535542096
2020-04-06,79.85506117146558,81.62759699781839,82.06250268542172,-0.43490568760333304,-0.19014383029986864,36.97649426605941,84.76403105239734,79.18655917470647,False,True,0.0,10155.655009323693,79.12274913663032,80.02696090476063,78.7713973732968
2020-04-07,80.27199286604674,81.41904251600737,81.92987232843099,-0.5108298124236228,-0.2542810267246195,41.362050528344064,84.50344084643318,79.07353972467219,False,True,0.0,10155.655009323693,79.870851670181,80.32922444662915,79.74094547653664
2020-04-08,80.28020221314924,81.24383631556765,81.80767454211383,-0.5638382265461814,-0.3161924666889319,46.02101193568551,84.1448738364323,79.04390071834287,False,True,0.0,10155.655009323693,80.14115206745979,80.63748806301864,79.78013184671796
2020-04-09,79.90354816307004,81.03763813826033,81.66662814366614,-0.6289900054058108,-0.37875197443230774,47.77318360777523,84.18894934811624,78.90851037828469,False,True,0.0,10155.655009323693,80.54423044432521,80.68352261384105,79.50556549985794
2020-04-10,77.64168527794952,80.51518385205867,81.36848422768713,-0.8533003756284643,-0.4736616546715391,32.745662171047016,84.54651258149428,78.26895234057483,False,True,0.0,10155.655009323693,79.84832484225247,79.90999160260918,77.32125196186252
2020-04-11,76.98849304267374,79.97261603523022,81.04404043620465,-1.0714244009744363,-0.5932142039321185,28.108730345840613,84.91505003080425,77.49563314183868,False,True,0.0,10155.655009323693,77.44658280432361,77.45643701454725,76.6632661832807
2020-04-12,76.46079155924885,79.43233534661769,80.7045405193931,-1.272205172775415,-0.7290123977007779,28.913210521753996,84.97337401857831,76.74023109479529,False,True,0.0,10155.655009323693,77.07868120253522,77.32757689166542,76.3655945339085
2020-04-13,75.2339364581553,78.78642782531578,80.29931058893104,-1.5128827636152522,-0.8857864708836727,21.293786335521574,85.22521212445804,75.75510961775703,False,True,0.0,10155.655009323693,76.61889505604364,76.86288881515372,75.01699850000064
2020-04-14,74.99125327849352,78.20255481811235,79.90612115852826,-1.703566340415918,-1.0493424447901218,19.878675852859303,85.49423981384122,74.86203965023672,False,True,0.0,10155.655009323693,74.98343897871322,75.11896494511257,74.95822358010858
2020-04-15,75.59725888130895,77.80174005860414,79.58694617503053,-1.7852061164263944,-1.1965151791173763,12.991945687353834,85.63123279370622,74.24312208376658,False,True,0.0,10155.655009323693,74.74199676313124,75.62436499243937,74.7065249824978
2020-04-16,78.4490685587507,77.90132905862669,79.50265894419499,-1.6013298855683047,-1.277478120407562,32.9136369076526,85.41869464637027,74.11168973475368,False,True,0.0,10155.655009323693,75.24699518045682,78.60974358504711,74.8711768426395
2020-04-17,78.72297789490435,78.02773657190016,79.44490479239568,-1.4171682204955118,-1.305416140425152,35.71319544989534,85.10759290965171,74.05236985841054,False,True,0.0,10155.655009323693,78.63452373762382,78.84547773482626,78.50609812856072
2020-04-18,79.12848056921818,78.19708180225679,79.4214659610492,-1.2243841587924038,-1.2892097440986026,39.578908922461274,84.90988030622503,74.00754441041272,False,True,0.0,10155.655009323693,78.85192969697492,79.39637820613962,78.5569509708085
2020-04-19,79.01066472523497,78.3222484057919,79.39103623987776,-1.0687878340858674,-1.2451253620960556,48.2075070902467,84.5648230720058,74.01456412693156,False,True,0.0,10155.655009323693,79.10840636666529,79.34801752183628,78.69198901498365
2020-04-20,75.97859694170648,77.96168664208645,79.13826295853175,-1.1765763164453062,-1.2314155529659057,35.09189935148068,84.19950558614951,73.72264067625068,False,True,0.0,10155.655009323693,79.28259608475337,79.42712577119195,75.65263992033417
2020-04-21,75.9383072005841,77.65039749723992,78.90122919868378,-1.2508317014438575,-1.235298782661496,32.83628883323502,83.34484152957648,73.75610958472873,False,True,0.0,10155.655009323693,76.2108408351875,76.293869709045,75.5595161799835
2020-04-22,76.02978280428925,77.40107215986289,78.68852946576567,-1.2874573059027767,-1.2457304873097523,33.276369706349485,82.64280414811995,73.76425527737669,False,True,0.0,10155.655009323693,76.00312386002882,76.40538360383744,75.91135142362512
2020-04-23,79.77537806042196,77.76634999071813,78.76903676907354,-1.002686778355411,-1.197121745518884,49.60138096359351,82.12094846624865,74.02115020053597,False,True,0.0,10155.655009323693,76.30977865899406,79.95646881527678,76.29438284566221
2020-04-24,79.46846468663232,78.02821379008954,78.82084624444826,-0.7926324543587242,-1.1162238872868522,56.4679333494986,81.67881329461878,74.23227229386322,False,True,0.0,10155.655009323693,79.54071177363083,79.81444088667789,79.30508089349634
2020-04-25,79.94773477314403,78.32352471055947,78.9043194687961,-0.5807947582366353,-1.0091380614768088,60.608202115274636,81.7605644759774,74.20680343666736,False,True,0.0,10155.655009323693,79.16006316641764,80.0039192300117,79.10857719621569
2020-04-26,79.89223222598602,78.56486432831741,78.97749819155092,-0.41263386323350915,-0.889837221828149,62.73196099028136,81.7663349744541,74.20475004364273,False,True,0.0,10155.655009323693,79.7636548032455,80.08620645124469,79.7547109488366
2020-04-27,78.02486628240783,78.48178770586979,78.90693286494773,-0.4251451590779425,-0.7968988092781077,59.8855517401805,81.49823275367147,74.24813960606146,False,True,0.0,10155.655009323693,79.53837902849348,79.54933015880438,77.8842550074463
2020-04-28,79.80823822814823,78.68585701698954,78.97369622518481,-0.28783920819526543,-0.6950868890615393,65.38295052012671,81.41430205021983,74.28487391101301,False,True,0.0,10155.655009323693,78.0491862649515,80.00993564046739,77.74333560124582
2020-04-29,81.00844724023382,79.04317858979636,79.12441852259586,-0.08123993279950525,-0.5723174978091324,66.6486845508534,81.63402742018118,74.17563844876804,False,True,0.0,10155.655009323693,80.15668553917264,81.39891500654963,79.92976970104824
2020-04-30,82.29005263518133,79.54269767370174,79.35890993834293,0.18378773535880555,-0.4210964511755449,63.08157369173165,82.345970919187,73.92853168548537,False,True,0.0,10155.655009323693,80.63527659541754,82.44813458835327,80.50917189705287
2020-05-01,80.79338180476468,79.7351106169422,79.46516711363343,0.2699435033087667,-0.28288846027868264,56.50920739558804,82.65974442468635,73.99524705619515,False,True,0.0,10155.655009323693,81.97908668451704,81.9950709719932,80.52904928736133
2020-05-02,83.06011173190491,80.24664925001338,79.73145930757947,0.5151899424339064,-0.12327277973616485,61.06573879079553,83.37886468354397,73.93605881460313,False,True,0.0,10155.655009323693,80.75476178317933,83.07296768916747,80.66107891877832
2020-05-03,80.73135361376458,80.32121915212895,79.80552555248208,0.5156935996468661,0.004520496140441352,54.306928099209216,83.45024407614014,74.4144211375679,False,True,0.0,10155.655009323693,83.4204888062404,83.58231903206598,80.72554844572296
